,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
15815,3953.75,2.053,5.425,4.6021,3.1875,4.5,5.5,3.3504,2.9755,35.1725,32.213,73.5577,32.212,65.7823,24.4148,107.5098,24.3042,72.2568,34.4394,33.5394,95.9036,95.9224,0.0,0.0,0.0,0.0,6.4406,18.2893,0.0,30.628,0.0,56.2888,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8086,2021.5,1.7458,3.8868,4.691,3.9685,4.5,5.1232,1.1243,2.9764,36.1515,32.1318,76.0311,32.1318,68.8132,30.0844,116.1593,30.0844,58.534,34.413,33.513,94.0687,94.087,0.0,0.0,0.0,0.0,0.0,14.0008,0.0,0.0,0.0,68.686,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8087,2021.75,1.8247,4.0689,4.6417,3.7652,4.5,5.0457,0.9607,2.9759,35.5931,31.8129,75.9817,31.8129,68.6098,21.8102,108.0269,21.559,88.5309,34.0646,33.1646,95.1169,95.1354,0.0,0.0,0.0,0.0,0.0,14.0008,0.0,23.8559,23.8183,62.7402,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9317,2329.25,4.2967,4.8338,4.5864,3.3797,4.5,5.5,3.3678,2.9765,36.32,29.3048,92.7121,29.3669,87.445,27.4456,113.742,27.336,75.8097,32.3043,31.4043,93.7515,93.7697,0.0,34.2272,0.0,0.0,49.6196,13.7327,0.0,30.47,0.0,91.4789,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9318,2329.5,4.3037,4.8541,4.7273,3.508,4.5,5.5,3.6492,2.9765,36.3257,29.3261,92.8048,29.388,87.5422,27.4637,113.7598,27.3544,76.0163,32.324,31.424,93.7409,93.759,0.0,34.1844,0.0,0.0,49.5801,13.7327,0.0,30.4125,0.0,91.3931,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14001,3500.25,3.5832,1.1526,3.8827,2.2828,4.5,5.5,2.8354,2.9899,22.5087,27.1896,70.1275,27.1639,78.0723,22.2574,102.8401,22.1415,67.501,29.6423,28.7423,118.6835,0.0,0.0,0.0,0.0,0.0,39.1711,21.1115,0.0,31.3983,0.0,78.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14002,3500.5,3.471,1.257,3.7746,2.2307,4.5,5.5,2.7769,2.9899,22.4617,27.2412,70.0195,27.2154,78.0462,22.1945,102.7772,22.0786,67.4417,29.6889,28.7889,118.7649,0.0,0.0,0.0,0.0,0.0,39.2261,21.1115,0.0,31.3972,0.0,77.5702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15970,3992.5,2.1969,3.7197,4.2652,2.0578,4.5,5.5,4.8635,2.9903,23.847,28.9397,74.6841,28.8981,84.856,27.9286,104.8434,27.9286,59.8432,31.4351,30.5351,116.3575,0.0,0.0,0.0,0.0,50.7258,0.0,24.5261,0.0,0.0,0.0,73.2097,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15971,3992.75,2.1672,3.7793,4.2018,2.1131,4.5,5.4292,4.5164,2.9903,23.8315,28.981,74.6207,28.9394,84.9076,27.9076,104.8224,27.9076,59.5687,31.4734,30.5734,116.3846,0.0,0.0,0.0,0.0,50.7207,0.0,24.5261,0.0,0.0,0.0,72.6559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15623,3905.75,3.5361,0.9975,5.0285,2.3223,4.5,5.5,4.3571,2.9754,35.0352,27.3971,72.646,27.3566,84.7877,24.0094,101.2733,23.9002,72.5833,30.0319,29.1319,96.1599,96.1788,0.0,0.0,0.0,49.979,0.0,24.2737,0.0,30.406,0.0,96.6228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15624,3906.0,3.4976,1.1213,4.9331,2.3806,4.5,5.5,4.4926,2.9754,35.0127,27.4727,72.8447,27.4321,84.7431,24.2392,102.8498,24.13,72.8373,30.1031,29.2031,96.2019,96.2208,0.0,0.0,0.0,50.0406,0.0,23.0492,0.0,30.3986,0.0,95.9199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9307,2326.75,4.5189,4.7431,3.3193,2.8102,4.5,5.1698,2.6932,2.9761,35.808,29.1166,89.3547,29.1868,84.2053,24.8173,102.1183,24.6981,68.3747,32.1494,31.2494,94.7139,94.7324,0.0,36.0672,0.0,0.0,51.1671,24.246,0.0,31.8842,0.0,89.3431,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9308,2327.0,4.4873,4.7487,3.4436,2.7686,4.5,5.2262,2.7562,2.9761,35.8463,29.1223,89.1123,29.1934,84.5625,24.335,99.2968,24.214,66.9722,32.1558,31.2558,94.6421,94.6605,0.0,36.2066,0.0,0.0,50.9936,26.2223,0.0,32.1451,0.0,89.4069,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11266,2816.5,5.3452,4.841,3.7749,3.3484,4.5,5.5,4.0478,2.9783,38.3763,27.8989,72.3499,27.8593,86.398,27.4799,106.765,27.3624,71.9432,42.3953,29.2699,89.8503,89.8674,0.0,0.0,0.0,0.0,49.38,22.4114,0.0,31.6245,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11267,2816.75,5.4083,4.71,3.6894,3.4444,4.5,5.5,4.1446,2.9783,38.4106,27.7739,72.2644,27.7345,86.4318,27.5403,106.8254,27.4229,72.0316,42.4497,29.1443,89.7847,89.8018,0.0,0.0,0.0,0.0,49.297,22.4114,0.0,31.6164,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
11354,2838.5,6.4827,4.5292,4.3487,4.0368,4.5,4.997,2.3526,2.9802,40.6644,29.5292,73.0226,29.5292,68.0239,30.5752,113.5114,30.4451,68.5527,45.2545,30.7192,85.4366,85.4524,0.0,0.0,0.0,0.0,0.0,18.4955,0.0,33.4225,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11355,2838.75,6.5,4.5292,4.2642,3.8003,4.5,5.0796,2.4782,2.9936,58.8816,29.5292,72.938,29.5292,67.7874,59.096,142.0574,58.9213,72.76,72.8113,30.7192,46.3964,46.4028,0.0,0.0,0.0,0.0,0.0,18.4955,0.0,39.1919,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15052,3763.0,2.4026,4.8011,3.9749,3.167,4.5,5.5,3.0387,2.9768,36.5818,27.8077,70.5642,27.767,84.9989,25.0136,105.8725,24.8995,71.1516,39.6654,29.1834,93.2582,93.2762,0.0,0.0,0.0,50.0811,0.0,20.822,0.0,31.1362,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15053,3763.25,2.4691,4.6682,3.8699,3.1912,4.5,5.5,3.1546,2.9768,36.6177,27.679,70.4592,27.6385,84.9836,25.078,105.9368,24.964,71.2552,39.7228,29.0544,93.1903,93.2083,0.0,0.0,0.0,50.0231,0.0,20.822,0.0,31.1246,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14829,3707.25,3.2496,2.7565,3.5837,2.46,4.5,5.5,3.8136,2.978,37.9696,22.7301,87.4228,22.79,83.5924,26.8447,108.2954,26.7317,73.515,41.432,24.4772,90.6266,90.6439,0.0,33.4476,0.0,48.1994,0.0,20.187,0.0,30.9787,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14830,3707.5,3.3353,2.5398,3.6953,2.4985,4.5,5.5,3.9936,2.978,38.0152,22.5376,87.4217,22.597,83.5689,26.928,108.3786,26.8151,73.6702,41.5047,24.2818,90.5397,90.5569,0.0,33.3296,0.0,48.1071,0.0,20.187,0.0,30.9573,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15620,3905.0,3.6571,0.6149,5.3145,2.1481,4.5,5.5,3.946,2.9754,35.0643,27.1512,72.932,27.1107,84.5942,24.0608,101.3251,23.9509,72.2866,29.8004,28.9004,96.1056,96.1245,0.0,0.0,0.0,49.9522,0.0,24.2737,0.0,30.5119,0.0,98.7239,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15621,3905.25,3.6159,0.7443,5.2191,2.2061,4.5,5.5,4.0838,2.9754,35.0543,27.2341,72.8367,27.1936,84.6589,24.0432,101.3074,23.9336,72.386,29.8784,28.9784,96.1243,96.1432,0.0,0.0,0.0,49.9615,0.0,24.2737,0.0,30.4764,0.0,98.0174,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
15974,3993.5,2.0395,3.9279,3.9618,2.156,4.5,5.1615,3.2654,2.9901,23.1267,28.9558,72.2775,28.9136,84.0343,27.601,107.2609,27.601,56.504,31.4228,30.5228,117.6115,0.0,0.0,0.0,0.0,51.1426,0.0,21.9797,0.0,0.0,0.0,67.2464,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15975,3993.75,1.9913,3.9706,3.8734,2.15,4.5,5.061,2.8163,2.9901,23.0999,28.9836,72.1891,28.9413,84.0366,27.5673,107.2272,27.5673,56.1399,31.4477,30.5477,117.6581,0.0,0.0,0.0,0.0,51.1552,0.0,21.9797,0.0,0.0,0.0,66.6645,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14064,3516.0,1.5862,4.8732,3.3767,3.5646,4.5,5.5,3.4211,2.9746,34.168,29.2926,89.0269,29.3801,79.4534,21.6527,96.195,21.5392,68.091,32.087,31.187,97.7733,97.7926,0.0,36.3498,0.0,0.0,39.7568,26.5555,0.0,31.0475,0.0,67.9032,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14065,3516.25,1.572,4.8515,3.4979,3.4941,4.5,5.5,3.3715,2.9746,34.1588,29.2725,89.0966,29.3597,79.3951,21.6365,96.1788,21.523,68.0479,32.0667,31.1667,97.7903,97.8097,0.0,36.2996,0.0,0.0,39.7831,26.5555,0.0,31.0554,0.0,67.9592,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15066,3766.5,3.112,2.5823,3.2446,2.8263,4.5,5.5,3.2093,2.9765,36.2702,22.2821,83.4781,22.3531,82.7047,23.6089,97.7232,23.4928,68.7202,39.4808,24.0651,93.8454,93.8636,0.0,35.5225,0.0,48.4434,0.0,26.8951,0.0,31.4368,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15067,3766.75,3.1552,2.3595,3.3211,2.7711,4.5,5.5,3.197,2.9765,36.2938,22.0796,83.4697,22.1501,82.6147,23.6468,97.7611,23.5305,68.7179,39.5184,23.8601,93.8009,93.8191,0.0,35.411,0.0,48.3825,0.0,26.8951,0.0,31.4485,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15946,3986.5,3.4312,0.7496,5.0847,3.2858,4.5,5.5,4.4131,2.9903,23.6365,25.4554,91.7763,25.5106,87.2032,24.8043,109.9877,24.6998,75.667,28.444,27.544,116.7245,0.0,0.0,32.429,0.0,47.7119,0.0,15.4883,0.0,29.6968,0.0,97.043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15947,3986.75,3.3452,0.7945,5.2183,3.4432,4.5,5.5,4.6708,2.9902,23.5927,25.4877,91.8687,25.5427,87.3224,24.7602,109.9433,24.6561,75.8393,28.471,27.571,116.8008,0.0,0.0,32.3907,0.0,47.6638,0.0,15.4883,0.0,29.6284,0.0,96.4338,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11548,2887.0,6.1723,4.7893,4.5024,4.0595,4.5,5.0205,2.6464,2.979,39.2246,27.8466,73.9712,27.807,86.3292,28.5284,107.9025,28.4075,71.257,43.5366,29.2176,88.2231,88.2397,0.0,0.0,0.0,0.0,49.3885,22.3269,0.0,32.1193,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13857,3464.25,1.9707,4.5756,3.9693,4.273,4.5,5.0812,3.0388,2.9753,34.9025,30.2609,70.9051,30.235,81.0899,28.4473,108.1047,28.4473,56.9714,32.675,31.775,96.4074,96.4263,0.0,0.0,0.0,0.0,39.2091,21.9821,0.0,0.0,0.0,71.5306,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
15976,3994.0,1.9356,4.0071,3.7851,2.144,4.5,5.0031,2.5135,2.9899,22.2099,28.8595,70.7664,28.8173,84.1015,21.333,99.8567,21.2171,66.5948,31.2813,30.3813,119.2007,0.0,0.0,0.0,0.0,51.0617,0.0,23.134,0.0,31.393,0.0,57.8767,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15977,3994.25,1.8529,4.0248,3.6837,2.1457,4.5,5.0285,2.4575,2.9899,22.1665,28.8693,70.665,28.8272,84.1052,21.2797,99.8034,21.164,66.5682,31.2882,30.3882,119.2757,0.0,0.0,0.0,0.0,51.0647,0.0,23.134,0.0,31.3852,0.0,57.2054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14915,3728.75,4.3529,4.7786,3.6832,2.6686,4.5,5.4562,4.5872,2.9789,39.0776,27.8327,72.7696,27.793,86.2786,32.7662,108.4467,32.7662,59.6067,43.2407,29.204,88.5059,88.5226,0.0,0.0,0.0,49.4333,0.0,25.5772,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14916,3729.0,4.4611,4.6474,3.6033,2.7845,4.5,5.3834,4.2412,2.9781,38.0885,27.6389,70.5291,27.598,84.4296,32.057,108.9265,32.057,56.4497,42.147,29.0161,90.4,90.4172,0.0,0.0,0.0,50.2851,0.0,24.5656,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11493,2873.25,5.7218,1.9341,4.9052,4.0673,4.5,5.5,3.9427,2.9767,36.5296,28.7808,73.4788,28.7412,87.3046,26.9828,108.1269,26.8695,73.5514,31.454,30.554,93.3567,93.3747,0.0,0.0,0.0,0.0,49.3669,20.5186,0.0,31.0089,0.0,102.6491,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11494,2873.5,5.6857,2.0755,4.8196,4.1708,4.5,5.5,4.1187,2.9767,36.5217,28.872,73.3932,28.8324,87.4046,26.9698,108.1138,26.8569,73.6792,31.54,30.64,93.3716,93.3896,0.0,0.0,0.0,0.0,49.3624,20.5186,0.0,30.9671,0.0,101.9279,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15751,3937.75,0.894,1.8567,4.5801,2.3372,4.5,5.5,2.2345,2.9745,33.9508,26.2888,90.2912,26.3485,83.8559,22.8495,105.0409,22.7413,71.901,29.2601,28.3601,98.1759,98.1953,0.0,33.8688,0.0,49.9398,0.0,19.3562,0.0,30.26,0.0,87.4742,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15752,3938.0,0.8889,1.8664,4.705,2.3477,4.5,5.5,2.4272,2.9746,34.0905,26.3398,91.2903,26.3978,85.9103,23.3077,106.76,23.2024,73.8042,29.295,28.395,97.9169,97.9363,0.0,33.2887,0.0,48.8926,0.0,17.8426,0.0,29.8118,0.0,88.1461,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14012,3503.0,2.4117,1.6377,3.3606,2.9491,4.5,5.5,3.2661,2.9898,22.1218,25.638,87.3736,25.6831,94.3644,21.4502,99.2005,21.3442,71.5664,28.7452,27.8452,119.3529,0.0,0.0,35.2115,0.0,43.5697,19.5571,23.8382,0.0,29.9307,0.0,81.3514,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14013,3503.25,2.3116,1.5926,3.4711,3.0527,4.5,5.5,3.414,2.9898,22.0551,25.593,87.4285,25.638,94.3616,21.3799,99.13,21.2742,71.6592,28.6963,27.7963,119.4682,0.0,0.0,35.1536,0.0,43.5427,19.4663,23.8382,0.0,29.8798,0.0,81.0885,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
13950,3487.5,4.3614,3.9739,4.2301,4.5958,4.5,5.0653,2.9562,2.9766,36.3641,30.5595,73.1244,30.5342,81.9762,31.3762,116.2089,31.3762,57.5622,33.0631,32.1631,93.6685,93.6867,0.0,0.0,0.0,0.0,38.7894,15.913,0.0,0.0,0.0,87.2571,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13951,3487.75,4.3934,4.1026,4.148,4.6681,4.5,4.9759,2.5792,2.9766,36.3918,30.6589,73.0423,30.6335,82.0568,31.4146,116.2473,31.4146,57.2519,33.1598,32.2598,93.6163,93.6345,0.0,0.0,0.0,0.0,38.8029,15.913,0.0,0.0,0.0,86.8198,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15578,3894.5,1.716,4.2114,4.5501,3.2572,4.5,5.0239,2.9253,2.9756,35.2877,29.6942,75.0402,29.6544,88.0319,29.1804,113.8829,29.1804,57.9089,32.2117,31.3117,95.6884,95.7071,0.0,0.0,0.0,49.4899,0.0,16.0985,0.0,0.0,0.0,78.6638,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15579,3894.75,1.7696,4.2888,4.4877,3.4113,4.5,4.9384,2.5708,2.9757,35.3216,29.7667,74.9778,29.7269,88.1617,29.2347,113.9372,29.2347,57.6159,32.2831,31.3831,95.6249,95.6436,0.0,0.0,0.0,49.46,0.0,16.0985,0.0,0.0,0.0,78.5121,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15816,3954.0,2.1038,5.4963,4.5207,2.869,4.5,5.5,3.5108,2.977,36.8645,30.4789,72.0396,30.4786,64.2175,24.772,103.9209,24.6577,70.8037,39.8793,31.6706,92.7243,92.7421,0.0,0.0,0.0,0.0,3.8625,22.5411,0.0,31.1675,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15817,3954.25,2.18,5.486,4.4244,2.5363,4.5,5.5,3.5916,2.9771,36.905,30.4629,71.9433,30.4624,64.1708,24.8426,103.9914,24.7283,70.8823,39.944,31.655,92.6478,92.6656,0.0,0.0,0.0,0.0,4.5155,22.5411,0.0,31.1651,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
15801,3950.25,1.884,5.0445,4.6887,2.6609,4.5,5.3089,3.8836,2.9752,34.7892,29.3221,91.6534,29.3862,85.5948,28.3658,108.4957,28.3658,56.0849,32.2372,31.3372,96.6186,96.6376,0.0,34.8644,0.0,50.6,0.0,21.5088,0.0,0.0,0.0,74.0445,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15802,3950.5,1.9167,5.0142,4.821,2.7253,4.5,5.2029,3.3871,2.9752,34.7997,29.3012,91.7263,29.3651,85.6363,28.3907,108.5206,28.3907,55.6877,32.217,31.317,96.599,96.618,0.0,34.8094,0.0,50.5685,0.0,21.5088,0.0,0.0,0.0,74.3957,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8061,2015.25,1.4561,1.9429,3.6313,4.3844,4.5,5.3692,1.252,2.9898,22.109,26.2966,87.4657,26.3671,85.7645,26.1691,102.5884,26.1691,55.4638,29.2237,28.3237,119.3752,0.0,0.0,35.538,0.0,0.0,48.9279,24.9541,0.0,0.0,0.0,77.4168,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8062,2015.5,1.3873,1.9241,3.7398,4.4163,4.5,5.2593,0.8454,2.9895,20.9083,26.0653,87.4542,26.1352,85.7271,15.2989,91.8629,15.043,81.4397,28.9308,28.0308,121.4441,0.0,0.0,35.4117,0.0,0.0,48.8247,24.9541,0.0,24.1014,24.0637,66.5305,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
13875,3468.75,2.0666,5.1787,4.1157,4.228,4.5,5.5,2.3152,2.9754,35.0617,29.6902,91.661,29.7716,81.2147,24.2869,107.7638,24.1702,69.0993,32.4849,31.5849,96.1103,96.1292,0.0,35.0749,0.0,0.0,38.7887,17.82,0.0,31.5236,0.0,73.4492,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13876,3469.0,2.0829,5.1776,4.2517,4.2803,4.5,5.5,2.3653,2.9756,35.2324,29.6627,89.5197,29.7502,80.1707,24.4568,108.6675,24.3346,66.5495,32.4911,31.5911,95.7916,95.8103,0.0,36.2812,0.0,0.0,39.515,16.8706,0.0,32.298,0.0,74.9104,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
9372,2343.0,6.1695,0.9778,4.8991,3.1767,4.5,5.5,4.387,2.9769,36.7298,26.2175,87.6014,26.2865,84.6942,27.0445,107.7551,26.9253,70.6074,29.4305,28.5305,92.9787,92.9967,0.0,35.4146,0.0,0.0,49.4482,20.9805,0.0,31.8827,0.0,118.0098,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9373,2343.25,6.1226,1.0657,4.9986,3.2016,4.5,5.5,4.4015,2.9769,36.7128,26.2796,87.6882,26.3485,84.7287,27.014,107.7245,26.8948,70.6125,29.488,28.588,93.0108,93.0287,0.0,35.4004,0.0,0.0,49.4625,20.9805,0.0,31.8725,0.0,117.454,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
13876,3469.0,2.0829,5.1776,4.2517,4.2803,4.5,5.5,2.3653,2.9756,35.2324,29.6627,89.5197,29.7502,80.1707,24.4568,108.6675,24.3346,66.5495,32.4911,31.5911,95.7916,95.8103,0.0,36.2812,0.0,0.0,39.515,16.8706,0.0,32.298,0.0,74.9104,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13877,3469.25,2.1047,5.1753,4.3701,4.2234,4.5,5.4984,2.2545,2.9756,35.2414,29.6611,89.5948,29.7483,80.1275,24.4721,108.683,24.3499,66.5054,32.4899,31.5899,95.7748,95.7935,0.0,36.2383,0.0,0.0,39.5439,16.8706,0.0,32.3147,0.0,75.0599,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
14942,3735.5,3.9453,0.5241,5.1582,2.9631,4.5,5.5,3.6719,2.99,22.889,25.0757,88.7184,25.1387,85.449,22.6029,101.45,22.4951,71.8687,28.079,27.179,118.0243,0.0,0.0,34.0859,0.0,48.4657,0.0,22.8256,0.0,30.1941,0.0,94.2118,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14943,3735.75,3.8316,0.5551,5.2667,3.0559,4.5,5.5,3.8105,2.99,22.8322,25.0965,88.7951,25.1593,85.5214,22.5384,101.3854,22.431,71.9567,28.0946,27.1946,118.1228,0.0,0.0,34.0523,0.0,48.4378,0.0,22.8256,0.0,30.1471,0.0,93.5662,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11491,2872.75,5.8131,1.6515,5.0968,3.8789,4.5,5.5,3.6606,2.9764,36.1133,28.4426,71.5705,28.4028,86.7128,26.0649,105.0427,25.9496,71.6002,31.1121,30.2121,94.1405,94.1588,0.0,0.0,0.0,0.0,49.4991,22.7054,0.0,31.3131,0.0,102.0016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11492,2873.0,5.7587,1.7908,4.9908,3.9639,4.5,5.5,3.7657,2.9767,36.5378,28.6886,73.5644,28.6491,87.2043,26.9962,108.1404,26.8826,73.4229,31.3672,30.4672,93.3411,93.3591,0.0,0.0,0.0,0.0,49.3712,20.5186,0.0,31.0509,0.0,103.3762,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11324,2831.0,4.8959,4.2699,3.5588,3.1379,4.5,5.5,4.5325,2.9764,36.1735,28.729,89.0967,28.8,85.4962,25.4573,102.6458,25.343,71.4945,31.7931,30.8931,94.0272,94.0455,0.0,35.994,0.0,0.0,50.3279,24.3428,0.0,31.1659,0.0,95.6393,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11325,2831.25,4.8668,4.2946,3.6796,3.1824,4.5,5.5,4.5987,2.9764,36.1618,28.7505,89.1811,28.8213,85.5346,25.4381,102.6265,25.3239,71.5415,31.812,30.912,94.0493,94.0675,0.0,35.9585,0.0,0.0,50.3193,24.3428,0.0,31.1464,0.0,95.3478,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
14962,3740.5,2.1948,2.5345,3.4036,1.9737,4.5,5.0309,2.1325,2.9898,21.9089,27.5846,67.8545,27.5431,83.6933,20.2144,94.0112,20.1003,66.3312,30.049,29.149,119.7207,0.0,0.0,0.0,0.0,50.6294,0.0,27.1421,0.0,31.1424,0.0,67.4479,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
