,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
1196,299.0,3.9842,5.363,3.0761,3.0695,4.5,5.5,3.4724,2.9758,35.4726,29.6775,88.4757,29.7526,85.1739,24.0084,99.0597,23.8941,70.0508,32.6712,31.7712,95.3424,95.361,0.0,36.8684,0.0,0.0,50.9676,26.1468,0.0,31.1643,0.0,81.2218,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1197,299.25,3.9553,5.3454,3.1947,3.083,4.5,5.5,3.521,2.9758,35.4571,29.6609,88.5459,29.7357,85.1799,23.9854,99.0366,23.8712,70.0836,32.6533,31.7533,95.3714,95.39,0.0,36.8207,0.0,0.0,50.9563,26.1468,0.0,31.1479,0.0,81.1611,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16628,4157.0,1.4111,3.7527,4.752,3.4838,4.5,5.0945,2.8803,2.9761,35.794,31.7452,74.9677,31.7452,67.9255,26.119,114.3469,26.0053,72.4551,34.0115,33.1115,94.7402,94.7587,0.0,0.0,0.0,0.0,0.0,9.8294,0.0,31.0777,0.0,65.7465,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16629,4157.25,1.4703,3.9268,4.6859,3.2643,4.5,5.199,3.1669,2.9761,35.8435,31.8758,74.9015,31.8758,67.706,26.196,114.4237,26.0826,72.6549,34.1396,33.2396,94.6474,94.6658,0.0,0.0,0.0,0.0,0.0,9.8294,0.0,31.0414,0.0,65.2288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4922,1230.5,4.4048,3.0721,4.7188,3.217,4.5,4.9874,2.5824,2.9905,24.6882,28.8193,74.8034,28.7807,88.4988,25.8159,111.5758,25.6982,70.1526,31.3613,30.4613,114.8869,0.0,0.0,0.0,0.0,0.0,48.7574,14.6186,0.0,31.6609,0.0,83.6162,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4923,1230.75,4.3271,3.1646,4.651,3.3988,4.5,5.0695,2.7625,2.9905,24.6528,28.8752,74.7355,28.8366,88.6418,25.7787,111.5384,25.6613,70.2691,31.412,30.512,114.949,0.0,0.0,0.0,0.0,0.0,48.711,14.6186,0.0,31.6167,0.0,82.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
12735,3183.75,1.0132,3.4478,5.221,3.9466,4.5,5.1298,3.0409,2.9748,34.3847,28.8048,71.0846,28.7647,86.5688,27.416,105.9347,27.416,55.1301,31.3082,30.4082,97.371,97.3902,0.0,0.0,0.0,0.0,49.7613,23.0775,0.0,0.0,0.0,75.8604,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12736,3184.0,1.0493,3.517,5.1097,4.0169,4.5,5.0178,2.5368,2.9747,34.1991,28.7878,71.5287,28.7467,85.3929,26.589,98.1382,26.589,55.7227,31.2862,30.3862,97.7156,97.7349,0.0,0.0,0.0,0.0,50.3533,28.7808,0.0,0.0,0.0,74.2269,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
14752,3688.0,0.9224,2.4994,4.8325,3.2603,4.5,5.5,2.4871,2.974,33.4849,27.839,71.4789,27.7988,85.58,21.5841,100.5226,21.4691,67.2979,30.34,29.44,99.0375,99.0572,0.0,0.0,0.0,0.0,49.7731,22.7427,0.0,31.2609,0.0,75.4139,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14753,3688.25,0.8981,2.5675,4.7281,3.3168,4.5,5.5,2.4403,2.974,33.4798,27.8882,71.3744,27.848,85.6346,21.5655,100.504,21.4505,67.2565,30.3863,29.4863,99.0469,99.0667,0.0,0.0,0.0,0.0,49.7703,22.7427,0.0,31.2675,0.0,74.9076,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8795,2198.75,4.123,0.9742,4.5092,4.154,4.5,5.5,4.058,2.9908,25.7892,24.8863,88.2729,24.9884,63.7127,25.4827,106.618,25.3666,70.5702,38.288,26.2703,112.9519,0.0,0.0,34.2397,0.0,0.0,0.0,20.5298,0.0,31.4437,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8796,2199.0,4.1099,0.8833,4.6191,3.7865,4.5,5.5,4.0971,2.9908,25.6537,24.8474,89.7036,24.9446,62.5476,25.0382,104.7438,24.9208,69.5318,38.1803,26.2221,113.1906,0.0,0.0,33.3469,0.0,0.0,0.0,22.0001,0.0,31.6157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3047,761.75,4.025,0.975,4.7271,4.4137,4.5,5.5,3.2478,2.9902,23.4148,29.3235,72.3205,29.3235,66.298,23.8035,106.0209,23.6936,72.0621,31.6108,30.7108,117.1105,0.0,0.0,0.0,0.0,0.0,0.0,19.3273,0.0,30.5019,0.0,69.8604,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3048,762.0,3.9268,1.1598,4.6315,4.109,4.5,5.5,3.404,2.9903,23.9375,29.6443,72.3249,29.6443,63.7208,24.1854,105.9917,24.0739,71.6052,31.9396,31.0396,116.1995,0.0,0.0,0.0,0.0,0.0,0.0,19.7937,0.0,30.755,0.0,71.3783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16912,4228.0,1.2918,4.8087,4.8353,3.6387,4.5,5.4262,4.6343,2.9766,36.4221,32.7713,76.0766,32.7713,68.9267,30.4074,118.4295,30.4074,61.0375,35.0358,34.1358,93.5593,93.5774,0.0,0.0,0.0,0.0,0.0,10.1751,0.0,0.0,0.0,65.3903,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16913,4228.25,1.3862,4.9823,4.7843,3.4545,4.5,5.3728,4.3866,2.9767,36.4867,32.9128,76.0256,32.9128,68.7425,30.5078,118.5299,30.5078,60.8384,35.1755,34.2755,93.4375,93.4556,0.0,0.0,0.0,0.0,0.0,10.1751,0.0,0.0,0.0,65.0081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1880,470.0,0.9366,3.1831,4.1801,4.3961,4.5,5.5,4.1001,2.9745,33.9984,27.5403,89.1209,27.6085,85.8825,22.462,103.06,22.3516,70.4597,30.4746,29.5746,98.0877,98.1072,0.0,35.3012,0.0,0.0,49.5179,21.0924,0.0,30.581,0.0,78.2539,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1881,470.25,0.9347,3.1657,4.2975,4.4173,4.5,5.5,4.1514,2.9745,33.9959,27.5257,89.19,27.5937,85.8944,22.4622,103.0602,22.3519,70.4997,30.4597,29.5597,98.0923,98.1117,0.0,35.2528,0.0,0.0,49.5039,21.0924,0.0,30.569,0.0,78.3537,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
15284,3821.0,1.8682,5.316,4.781,4.4838,4.5,4.9529,3.0328,2.9762,35.9857,32.8725,75.8181,32.8725,68.7209,29.776,113.6769,29.776,57.4042,35.1132,34.2132,94.3802,94.3986,0.0,0.0,0.0,0.0,0.0,17.1902,0.0,0.0,0.0,60.3886,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15285,3821.25,1.9407,5.4762,4.7267,4.2565,4.5,4.8629,2.6433,2.9763,36.0396,32.9991,75.7638,32.9991,68.4936,29.8559,113.7567,29.8559,57.0857,35.2377,34.3377,94.2791,94.2974,0.0,0.0,0.0,0.0,0.0,17.1902,0.0,0.0,0.0,59.9574,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4116,1029.0,3.1074,3.6599,3.2761,3.843,4.5,5.4493,2.5815,2.9768,36.6307,26.677,68.6577,26.6365,84.0956,24.1187,100.147,23.9975,66.6481,39.8632,28.0517,93.1658,93.1838,0.0,0.0,0.0,0.0,49.9389,25.3437,0.0,32.1754,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4117,1029.25,3.1606,3.5274,3.1608,3.7489,4.5,5.4558,2.4787,2.9768,36.6593,26.5455,68.5424,26.5051,83.9932,24.1628,100.1912,24.0414,66.6111,39.9088,27.9202,93.1118,93.1298,0.0,0.0,0.0,0.0,49.924,25.3437,0.0,32.1982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9199,2299.75,3.798,3.1794,3.7393,3.2671,4.5,5.475,2.5332,2.9754,35.0031,28.9398,70.0932,28.898,84.6034,24.3724,104.6133,24.2534,68.0154,31.5121,30.6121,96.2198,96.2387,0.0,0.0,0.0,0.0,50.8262,21.4644,0.0,31.8598,0.0,86.2369,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9200,2300.0,3.7578,3.273,3.6323,3.2346,4.5,5.5,2.5995,2.9755,35.1848,29.0401,67.9391,28.9981,84.4409,23.3749,97.27,23.2587,68.4421,31.6151,30.7151,95.8807,95.8994,0.0,0.0,0.0,0.0,50.957,27.0665,0.0,31.4496,0.0,86.521,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9628,2407.0,4.0809,3.7234,4.4589,3.5124,4.5,5.1472,3.2227,2.9763,36.0378,29.7169,74.2753,29.6765,87.1627,30.8804,114.8377,30.8804,57.3444,32.3049,31.4049,94.2825,94.3008,0.0,0.0,0.0,0.0,49.9249,17.116,0.0,0.0,0.0,89.6697,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9629,2407.25,4.1059,3.8289,4.3876,3.6201,4.5,5.0547,2.8194,2.9763,36.0597,29.8018,74.204,29.7614,87.2639,30.9104,114.8676,30.9104,57.0152,32.3872,31.4872,94.2413,94.2596,0.0,0.0,0.0,0.0,49.9166,17.116,0.0,0.0,0.0,89.2842,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7300,1825.0,0.9375,2.2152,4.6365,4.0248,4.5,5.2064,3.4386,2.9751,34.6309,26.7378,91.3141,26.7984,87.9536,28.2293,112.925,28.2293,59.354,29.7037,28.8037,96.9132,96.9323,0.0,33.519,0.0,0.0,47.9815,16.1081,0.0,0.0,0.0,90.705,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7301,1825.25,0.9832,2.2397,4.7686,4.178,4.5,5.1346,3.1473,2.9751,34.6543,26.766,91.4049,26.8265,88.0688,28.2707,112.9664,28.2707,59.1117,29.7314,28.8314,96.8697,96.8888,0.0,33.4806,0.0,0.0,47.9339,16.1081,0.0,0.0,0.0,90.7884,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10897,2724.25,1.7868,4.8909,3.7969,4.4082,4.5,5.5,4.4229,2.9754,35.0283,29.1707,87.777,29.2494,88.5069,24.7447,109.7726,24.6358,73.4515,32.1124,31.2124,96.1728,96.1917,0.0,36.9737,0.0,0.0,49.002,15.7202,0.0,30.3655,0.0,75.6445,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10898,2724.5,1.8125,4.9028,3.9054,4.4049,4.5,5.5,4.5901,2.9755,35.1834,30.471,88.2953,30.5912,67.3037,24.8725,109.9003,24.7636,73.6086,32.9851,32.0851,95.8832,95.902,0.0,37.3991,0.0,0.0,0.0,15.7202,0.0,30.3565,0.0,69.5715,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17418,4354.5,2.0896,5.0309,3.084,3.2974,4.5,5.5,4.5233,2.9765,36.2346,24.6859,86.3169,24.7545,83.8326,23.3336,97.8781,23.2211,70.285,39.1496,26.4717,93.9123,93.9305,0.0,35.272,0.0,0.0,49.0968,26.5532,0.0,30.895,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17419,4354.75,2.1492,4.807,3.1881,3.2705,4.5,5.5,4.5377,2.9765,36.2666,24.4839,86.3144,24.5521,83.7629,23.3867,97.9313,23.2742,70.3075,39.2007,26.2672,93.852,93.8702,0.0,35.1565,0.0,0.0,49.0267,26.5532,0.0,30.9042,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
17097,4274.25,3.5991,0.8919,5.2104,3.5525,4.5,5.5,2.895,2.9757,35.3707,25.8674,90.9837,25.9262,87.1244,25.7023,109.5248,25.5912,73.3274,28.9412,28.0412,95.5331,95.5518,0.0,33.186,0.0,0.0,47.958,17.3742,0.0,30.6934,0.0,106.8554,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17098,4274.5,3.5725,0.9598,5.3366,3.6943,4.5,5.5,3.1061,2.9758,35.4808,27.5978,74.8105,27.5594,87.714,25.7813,109.6037,25.6704,73.5034,30.2371,29.3371,95.3271,95.3458,0.0,0.0,0.0,0.0,48.5239,17.3742,0.0,30.6641,0.0,98.6866,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16444,4111.0,2.6597,4.5787,4.1984,4.3388,4.5,5.0477,2.7651,2.9775,37.3964,29.5787,72.9922,29.5787,65.1085,25.7262,106.6619,25.6066,69.0653,40.625,30.7687,91.7167,91.7343,0.0,0.0,0.0,0.0,0.0,20.7442,0.0,31.9464,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16445,4111.25,2.7404,4.5787,4.1152,4.0028,4.5,5.1149,2.8689,2.9775,37.4391,29.5787,72.909,29.5787,64.7725,25.801,106.7367,25.6814,69.1543,40.6932,30.7687,91.6357,91.6532,0.0,0.0,0.0,0.0,0.0,20.7442,0.0,31.9423,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11146,2786.5,1.1018,4.1947,5.267,3.2855,4.5,5.5,4.3087,2.9751,34.6793,29.4322,75.4885,29.3923,87.4802,24.3605,110.0786,24.2535,74.004,31.9155,31.0155,96.8232,96.8422,0.0,0.0,0.0,0.0,49.6145,14.6751,0.0,30.0776,0.0,72.3901,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11147,2786.75,1.1303,4.2551,5.201,3.4183,4.5,5.5,4.506,2.9751,34.7003,29.4872,75.4224,29.4473,87.5903,24.3984,110.1164,24.2916,74.1591,31.9693,31.0693,96.784,96.8031,0.0,0.0,0.0,0.0,49.5859,14.6751,0.0,30.0413,0.0,72.1968,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18065,4516.25,4.2277,1.7064,5.0876,3.6899,4.5,5.447,4.6327,2.9768,36.6102,31.4035,77.4656,31.4035,67.6234,31.9379,119.9696,31.9379,60.9508,33.7702,32.8702,93.2045,93.2225,0.0,0.0,0.0,0.0,0.0,10.152,0.0,0.0,0.0,83.8675,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18066,4516.5,4.2754,1.929,5.0602,3.4514,4.5,5.3921,4.3779,2.9768,36.6544,31.5563,77.4383,31.5563,67.3849,31.9984,120.0301,31.9984,60.7459,33.9189,33.0189,93.1211,93.1391,0.0,0.0,0.0,0.0,0.0,10.152,0.0,0.0,0.0,83.1923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
697,174.25,2.6169,3.0518,4.375,3.9223,4.5,5.2065,3.1609,2.9903,23.7847,30.5336,73.8922,30.5336,67.5051,24.299,108.2383,24.186,70.9693,32.7698,31.8698,116.4661,0.0,0.0,0.0,0.0,0.0,0.0,17.2236,0.0,30.9787,0.0,59.4277,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
698,174.5,2.5641,3.2095,4.3,3.6714,4.5,5.2958,3.3711,2.9903,23.769,30.6107,73.8172,30.6107,67.2542,24.2826,108.2217,24.1699,71.1071,32.8422,31.9422,116.4935,0.0,0.0,0.0,0.0,0.0,0.0,17.2236,0.0,30.9329,0.0,58.3782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12117,3029.25,1.3227,3.5522,4.739,4.4232,4.5,5.5,4.1422,2.9754,35.0527,29.1277,75.6108,29.0905,90.6576,25.081,111.3148,24.9794,77.3863,31.6344,30.7344,96.1273,96.1462,0.0,0.0,0.0,0.0,47.7554,13.8308,0.0,29.2372,0.0,78.8014,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12118,3029.5,1.3679,3.6928,4.6821,4.3816,4.5,5.5,4.4705,2.9758,35.4854,31.5476,75.554,31.5476,69.758,25.4562,111.69,25.3545,77.7288,33.8058,32.9058,95.3185,95.3371,0.0,0.0,0.0,0.0,0.0,13.8308,0.0,29.2477,0.0,64.0956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1552,388.0,3.1402,3.6766,5.0364,4.245,4.5,5.4322,4.4731,2.977,36.8385,32.5127,76.5137,32.5127,69.699,31.5126,119.1054,31.5126,60.6598,34.8287,33.9287,92.7734,92.7913,0.0,0.0,0.0,0.0,0.0,11.1499,0.0,0.0,0.0,75.1813,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1553,388.25,3.2145,3.8761,4.9895,4.0683,4.5,5.3734,4.2069,2.977,36.8962,32.6629,76.4667,32.6629,69.5223,31.598,119.1907,31.598,60.4445,34.976,34.076,92.6643,92.6822,0.0,0.0,0.0,0.0,0.0,11.1499,0.0,0.0,0.0,74.6583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13499,3374.75,1.9737,4.86,5.1089,4.302,4.5,5.5,4.2038,2.9753,34.8668,29.1786,92.23,29.241,86.2571,23.3374,102.2457,23.2285,72.0389,32.0864,31.1864,96.474,96.4929,0.0,34.4395,0.0,0.0,50.1653,22.7681,0.0,30.3672,0.0,74.8302,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13500,3375.0,1.9809,4.834,5.2429,4.3304,4.5,5.5,4.3243,2.9751,34.7082,29.1058,90.3559,29.1742,86.2421,23.384,103.3939,23.2726,70.8939,32.027,31.127,96.7694,96.7885,0.0,35.4915,0.0,0.0,50.1389,21.6933,0.0,30.728,0.0,74.1823,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17813,4453.25,2.0547,5.5418,3.7333,3.4288,4.5,5.5,4.5247,2.9773,37.2273,29.2724,87.4345,29.3915,61.4163,25.0099,102.9274,24.9005,73.5027,40.2677,30.6887,92.0375,92.0552,0.0,37.2161,0.0,0.0,0.0,23.6886,0.0,30.4307,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17814,4453.5,2.1391,5.443,3.8384,3.0237,4.5,5.5,4.6887,2.9774,37.272,29.1782,87.4721,29.2969,61.0113,25.0915,103.009,24.9823,73.6458,40.3393,30.5937,91.9527,91.9703,0.0,37.1444,0.0,0.0,0.0,23.6886,0.0,30.412,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1411,352.75,3.368,1.4123,5.1545,3.6408,4.5,5.4868,3.1322,2.9901,22.9299,27.0975,72.8626,27.0592,87.2348,23.181,105.8613,23.0665,69.1325,29.6285,28.7285,117.9533,0.0,0.0,0.0,0.0,0.0,48.5126,18.7909,0.0,31.1911,0.0,82.0534,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1412,353.0,3.2696,1.5013,5.0601,3.7734,4.5,5.5,3.2899,2.9901,22.9321,27.1118,73.754,27.0719,85.2425,22.6041,101.6365,22.4968,72.1148,29.6475,28.7475,117.9494,0.0,0.0,0.0,0.0,0.0,49.5716,22.6489,0.0,30.1186,0.0,81.6619,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
14733,3683.25,2.4972,2.7946,3.6989,3.1318,4.5,5.0282,2.4574,2.9898,21.9663,26.9798,88.0239,27.0492,84.5251,20.7457,97.0463,20.6311,66.6461,29.8788,28.9788,119.6217,0.0,0.0,35.6096,0.0,0.0,49.9302,25.1105,0.0,31.2061,0.0,70.1057,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14734,3683.5,2.3937,2.7536,3.8112,3.135,4.5,5.0566,2.4162,2.9898,21.8978,26.9341,88.0797,27.0031,84.5159,20.6665,96.967,20.552,66.6244,29.8302,28.9302,119.7399,0.0,0.0,35.5514,0.0,0.0,49.9113,25.1105,0.0,31.1892,0.0,69.7883,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10678,2669.5,1.7023,4.1386,4.3608,3.7106,4.5,5.1744,3.3452,2.9755,35.1887,29.6051,76.5421,29.5651,87.6557,29.0416,113.2948,29.0416,58.9323,32.122,31.222,95.8732,95.892,0.0,0.0,0.0,0.0,49.6131,16.7205,0.0,0.0,0.0,78.4187,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10679,2669.75,1.7529,4.215,4.3284,3.8349,4.5,5.0981,3.0307,2.9756,35.2212,29.6759,76.5096,29.636,87.7646,29.0933,113.3465,29.0933,58.6718,32.1918,31.2918,95.8125,95.8313,0.0,0.0,0.0,0.0,49.5934,16.7205,0.0,0.0,0.0,78.2604,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
12633,3158.25,3.4648,5.129,4.6858,4.4436,4.5,5.5,4.3528,2.9758,35.4442,29.4954,90.5783,29.5643,86.5777,24.3272,102.063,24.2157,71.7597,32.4589,31.5589,95.3957,95.4143,0.0,35.5874,0.0,0.0,50.1667,23.8541,0.0,30.7512,0.0,81.2349,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12634,3158.5,3.4506,5.117,4.8098,4.4812,4.5,5.5,4.4475,2.9758,35.4361,29.4849,90.6521,29.5535,86.6027,24.3187,102.0544,24.2073,71.8301,32.4473,31.5473,95.4107,95.4293,0.0,35.5391,0.0,0.0,50.1485,23.8541,0.0,30.7275,0.0,81.2235,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7642,1910.5,3.7928,5.2206,4.78,3.8391,4.5,5.2578,2.7553,2.9758,35.5171,29.5918,90.9232,29.6595,86.238,24.0147,100.0033,23.8969,68.276,32.5594,31.6594,95.2591,95.2777,0.0,35.4448,0.0,0.0,50.3875,25.3755,0.0,31.6826,0.0,81.9149,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7643,1910.75,3.7705,5.2102,4.9059,3.884,4.5,5.3122,2.8123,2.9758,35.5054,29.5824,90.9982,29.6499,86.2687,23.998,99.9865,23.8803,68.3214,32.5486,31.6486,95.281,95.2996,0.0,35.3963,0.0,0.0,50.3671,25.3755,0.0,31.6648,0.0,81.8452,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
6419,1604.75,1.2656,4.6546,3.4755,3.341,4.5,5.5,2.7988,2.9747,34.1757,29.6668,69.2573,29.6248,85.0739,21.9781,99.1508,21.8656,68.8835,32.128,31.228,97.7591,97.7784,0.0,0.0,0.0,0.0,50.9538,24.3558,0.0,30.9088,0.0,66.3719,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6420,1605.0,1.2637,4.6955,3.3635,3.3319,4.5,5.5,2.8292,2.9744,33.8933,29.6509,69.2239,29.6086,84.5284,21.0867,94.7545,20.9727,67.3037,32.1034,31.2034,98.2823,98.3018,0.0,0.0,0.0,0.0,51.2158,27.2419,0.0,31.1128,0.0,64.2293,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9487,2371.75,1.9038,2.0822,4.2188,2.9331,4.5,5.0737,2.7957,2.9899,22.2823,27.3463,70.5401,27.3052,83.8201,26.3833,102.2908,26.3833,55.3029,29.8446,28.9446,119.0755,0.0,0.0,0.0,0.0,0.0,50.4197,25.3876,0.0,0.0,0.0,74.1197,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9488,2372.0,1.8194,2.138,4.1115,2.8804,4.5,5.0225,2.5018,2.9897,21.607,27.2004,69.6482,27.1593,83.7563,19.371,89.9299,19.2587,66.4142,29.6638,28.7638,120.2416,0.0,0.0,0.0,0.0,0.0,50.3782,29.5346,0.0,30.8677,0.0,67.5927,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7286,1821.5,0.965,2.1898,3.0338,3.309,4.5,5.5,4.2331,2.9742,33.6599,26.5708,86.7922,26.6435,85.0004,21.7331,98.9095,21.6277,72.1808,29.5473,28.6473,98.7141,98.7337,0.0,36.0766,0.0,0.0,49.4747,24.3489,0.0,29.8271,0.0,83.2948,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7287,1821.75,0.9432,2.1839,3.1411,3.3425,4.5,5.5,4.3691,2.9742,33.6491,26.5655,86.8603,26.638,85.0236,21.7208,98.8971,21.6156,72.2797,29.5406,28.6406,98.7341,98.7538,0.0,36.0352,0.0,0.0,49.4597,24.3489,0.0,29.7923,0.0,83.2023,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
